id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17731462,Cook Street Village Apartment,92691620,Rachel,Victoria,Fairfield,48.42237,-123.35577,Entire home/apt,,30,0,,,1,0,0,
17793253,Executive Ocean View by Victoria Swartz Bay Ferry,31342452,Kurt And Anette,North Saanich,North Saanich,48.68501,-123.42582,Entire home/apt,699,5,16,2023-07-30,0.22,3,101,1,
17826358,Comfy 700 sq ft suite - great central location,100073470,Jamey & Michael,Saanich,Saanich,48.4719,-123.37404,Entire home/apt,,30,76,2022-10-01,0.86,1,0,0,
17848611,Amazing Waterfront Micro-loft in Downtown Victoria,122118032,Lucia,Victoria,Downtown,48.42852,-123.36961,Entire home/apt,,90,565,2024-04-27,6.44,1,62,81,34936
17878563,OOAK Private Forest Zen Garden Island  Suite,12846178,Christina,Salt Spring Island,Salt Spring Island,48.85819044013883,-123.5366487794492,Private room,139,2,146,2024-06-23,1.71,1,295,21,
17923288,Avatar - Oceanfront Luxury Cottage by Eagle Reach,112197164,Heather & Rob,Juan de Fuca,Juan de Fuca,48.55431,-124.41666,Entire home/apt,390,1,231,2024-06-08,2.72,2,308,44,
17928746,The Driftwood Suite~ steps to West Bay & boardwalk,122942528,Jennifer & Stephen,Esquimalt,Esquimalt,48.43119,-123.39637,Entire home/apt,149,60,54,2020-07-15,0.62,1,298,0,
17940708,Brand new private room in Gordon Head,123071013,Joe,Saanich,Saanich,48.48659,-123.32407,Private room,43,30,32,2024-06-20,0.36,2,214,3,
17944230,Poolside on Salt Spring,123109405,John & Patricia,Salt Spring Island,Salt Spring Island,48.88209,-123.55336,Entire home/apt,,4,75,2023-09-24,0.88,1,0,4,
17965600,2 Bedroom Downtown with Free Parking,123373312,Adam & Justine,Victoria,Downtown,48.42598,-123.36295,Entire home/apt,,30,399,2024-05-03,4.54,1,0,46,
18022633,Janion Heritage Microloft,219314,Debra,Victoria,Downtown,48.42807,-123.37061,Entire home/apt,130,90,341,2023-04-09,3.90,4,364,0,34735
18042115,Oakleigh Cottage- Entire House Just for You!,48273455,Mark And Michelle,Saanich,Saanich,48.4762,-123.38002,Entire home/apt,272,1,614,2024-06-25,7.00,2,106,85,
18061735,Entire Guest Suite in Thetis Height,124333447,Tao,Langford,Langford,48.4674922,-123.493407,Entire home/apt,163,2,57,2024-06-27,2.81,1,62,38,
18103872,4 Bedroom House near Lagoon,108074678,Liza,Colwood,Colwood,48.42362,-123.47289,Entire home/apt,654,1,143,2024-06-09,1.63,2,346,9,
18125439,Sunny suite close to Sooke harbour and town core.,124915372,Susie,Sooke,Sooke,48.37126,-123.72932,Entire home/apt,120,2,248,2024-06-11,2.83,1,59,25,
18125931,"Downtown, Inner Harbour Water Views-min 90 nights",36763484,Rick,Victoria,Downtown,48.42734,-123.36914,Entire home/apt,90,90,51,2024-05-03,0.59,2,242,3,
18126006,Amazing Central Location Overlooking Old Town,4516592,Ira & Agata,Victoria,Downtown,48.42829,-123.36793,Entire home/apt,152,2,356,2024-05-01,4.08,2,204,39,35191
18142683,Swell Shack (Eco-Friendly Tiny Home),24070587,James & Mo,Juan de Fuca,Juan de Fuca,48.42977,-124.06985,Entire home/apt,,1,742,2024-06-08,8.63,2,139,99,
18191668,Cozy cottage near the beach,20331330,Geoff And Susan,Saanich,Saanich,48.4614,-123.28562,Entire home/apt,275,5,22,2019-08-13,0.26,1,301,0,
18193213,Gorgeous house!,13155143,Slim,Saanich,Saanich,48.4882,-123.3965,Entire home/apt,250,5,2,2017-08-13,0.02,1,117,0,
18272434,Large private bedroom in Gordon Head,123071013,Joe,Saanich,Saanich,48.48605,-123.32472,Private room,47,60,32,2022-08-31,0.37,2,185,0,
18284310,Cozy Gorge retreat,10228353,Jayne,Saanich,Saanich,48.44705,-123.39246,Private room,70,2,143,2023-10-28,1.65,1,15,7,
18285040,Maison de la Mer,13293,Jeanne,Salt Spring Island,Salt Spring Island,48.83658,-123.47213,Entire home/apt,410,7,0,,,2,31,0,
18292741,Spacious One Bedroom House by the Ocean,108074678,Liza,Colwood,Colwood,48.42318,-123.47475,Entire home/apt,250,20,6,2017-09-11,0.07,2,161,0,
18311237,Contemporary Condo with Heritage Flair,27423238,Yvonne,Victoria,Downtown,48.42988,-123.36852,Entire home/apt,,3,306,2024-06-12,3.54,1,7,39,46087
18330406,"Beautiful, modern, centrally located suite!",37449399,Randi,Victoria,Fernwood,48.42639,-123.3523,Entire home/apt,85,92,160,2024-04-16,1.85,3,180,2,
18353326,Inner Harbour Victoria Townhouse in Great Location,82721658,Tylor,Victoria,Victoria West,48.42622,-123.37786,Entire home/apt,210,2,157,2024-05-03,1.83,1,167,26,
18376311,Oceanside Townhouse on Sooke Harbour,126638093,Tina,Sooke,Sooke,48.36758,-123.73438,Entire home/apt,240,2,136,2024-06-15,1.57,1,307,21,
18389133,North Saanich Peaceful Private Paradise,127369964,Marv,North Saanich,North Saanich,48.68313,-123.46748,Entire home/apt,257,2,51,2024-06-25,0.60,1,274,6,
18433999,"Modern, Luxury 2 bedroom Downtown Condo-8th Floor",22010188,Santino,Victoria,Downtown,48.42645,-123.36178,Entire home/apt,,29,0,,,1,0,0,
18488682,Modern Downtown Condo with Secure Onsite Parking,128278603,Sherry Louie,Victoria,Downtown,48.42893,-123.36756,Entire home/apt,142,90,152,2024-06-27,1.75,2,214,24,36592
18503118,Suite by the Sea,46461824,Kelly,Sidney,Sidney,48.6623,-123.40729,Entire home/apt,111,2,367,2024-06-15,4.35,1,156,44,
18505302,Starting point family house,128425711,Zhen Yu,Saanich,Saanich,48.48472,-123.32614,Private room,,2,1,2019-07-22,0.02,1,0,0,
18507117,"Charming Fully Furnished 1BR Suite, Close 2 UVIC",128444926,Meddy,Saanich,Saanich,48.4814,-123.31845,Entire home/apt,120,90,104,2024-01-01,1.20,3,266,8,
18523429,Cozy Log Cabin CLOSE to Prospect Lake & Butchart,128582107,Andrea,Saanich,Saanich,48.51471,-123.42815,Entire home/apt,120,2,306,2024-06-24,3.53,1,275,54,
18559295,Entire Oceanfront Guest Suite steps from the Beach,128843783,Jo-Ann And Phil,Sidney,Sidney,48.66279,-123.40257,Entire home/apt,,1,56,2019-06-16,0.65,1,0,0,
18561964,Centrally-located. Stylish. 1 bedroom.,8591291,Lisa,Saanich,Saanich,48.45209,-123.36745,Entire home/apt,,90,26,2020-12-20,0.34,1,0,0,
18567678,Architect Designed And Decorated Waterfront House,100816560,Jackie & Rodney,Juan de Fuca,Juan de Fuca,48.36602,-123.63347,Entire home/apt,400,2,76,2024-06-11,0.90,1,258,12,
18584298,Oceanfront Black Otter Cove w/hot tub,129034535,Janet,Juan de Fuca,Juan de Fuca,48.36659,-123.67836,Entire home/apt,228,2,193,2024-06-17,2.26,1,78,62,
18600053,Executive Suite Commanding Views - Claudette Ct.,129168549,Ron,Colwood,Colwood,48.42131,-123.51227,Entire home/apt,150,30,12,2024-06-13,0.14,1,308,3,
18618827,Bachelor suite,67248623,Russl & Team,Saanich,Saanich,48.47967,-123.40656,Entire home/apt,60,7,15,2024-05-17,0.45,2,28,2,
18735936,Modern loft apartment on Portage Inlet,65966574,Irene,View Royal,View Royal,48.45721,-123.4335,Private room,155,2,80,2022-10-09,0.93,1,180,0,
18753612,Live like a bohemian in the Church House,64647,Francois,Victoria,Fernwood,48.42703,-123.34658,Entire home/apt,320,7,57,2024-06-27,0.68,1,311,9,36320
18793626,Large and bright house in the heart of Victoria,129487850,Sean,Saanich,Saanich,48.4551,-123.36808,Entire home/apt,240,5,79,2024-06-15,0.92,1,33,5,
18827332,Parkside Cottage on Salt Spring Island,10375362,Sue,Salt Spring Island,Salt Spring Island,48.88001,-123.55888,Entire home/apt,209,2,271,2024-06-12,3.25,1,273,34,
18900063,Charming Victoria Character home,64416230,Sophia And Andrew,Saanich,Saanich,48.46608,-123.34591,Entire home/apt,600,3,11,2019-08-18,0.18,2,55,0,
18961777,Discovery Oceanfront Cottage,3532717,Victoria,Southern Gulf Islands,Southern Gulf Islands,48.9227,-123.45975,Entire home/apt,175,4,45,2021-10-09,0.55,1,144,0,
18976930,Dragonfly Pl,132375725,Teresa,Langford,Langford,48.45632,-123.55088,Private room,50,1,586,2024-06-24,7.47,1,224,129,
19000167,Cozy Cordova Bay Cottage,23009914,Ariel,Saanich,Saanich,48.53577,-123.38621,Entire home/apt,,2,76,2022-10-09,0.89,1,0,0,
19014179,Dragonfly guest suite,86186615,Maureen,Saanich,Saanich,48.44846,-123.32445,Entire home/apt,101,3,180,2024-06-23,2.09,1,20,28,
19020256,Lavender Studio Suite Near The Ocean,13903997,Darlene,North Saanich,North Saanich,48.63784,-123.4634,Entire home/apt,90,28,8,2023-04-17,0.19,1,271,0,
19056617,❴ Garden Retreat❵ #2-Wellness service offered,60083822,Junyi,View Royal,View Royal,48.45407,-123.43153,Private room,,99,46,2019-03-12,0.53,1,0,0,
19080680,The Bee & Bee Guest suite for your Island Getaway,133233278,Debra,Salt Spring Island,Salt Spring Island,48.87121,-123.49762,Entire home/apt,154,2,86,2024-06-16,1.01,1,261,17,
19086816,Private suite on tranquil west coast acreage,15471723,Chris,Sooke,Sooke,48.39655,-123.73728,Entire home/apt,110,4,82,2024-06-08,1.00,1,329,3,
19097894,Blue Sky House,133404224,Lesley,Sooke,Sooke,48.37367,-123.74609,Entire home/apt,175,2,108,2024-06-08,1.28,1,317,19,
19101534,Wittys,13636146,Derek,Metchosin,Metchosin,48.38896,-123.49756,Private room,93,2,445,2024-06-26,5.23,2,120,57,Exempt
19114568,Garden View Guest House,16093589,Guy & Danica,Saanich,Saanich,48.45408,-123.41761,Entire home/apt,142,3,160,2024-06-21,1.86,1,297,22,
19162260,Spirit Point Retreat,14012404,Gabrielle,Salt Spring Island,Salt Spring Island,48.85548,-123.45446,Entire home/apt,486,3,120,2024-05-23,1.41,1,109,18,
19245157,"Big, Bright & Beautiful 2BR Near Ocean & Downtown.",128444926,Meddy,Victoria,Fairfield,48.41275,-123.34438,Entire home/apt,140,90,199,2024-02-15,2.39,3,271,3,
19296381,3br/2ba Downtown/Songhees Condo,7693415,Jordan,Victoria,Victoria West,48.42735,-123.37578,Entire home/apt,399,90,140,2024-01-23,1.64,7,363,9,
19316749,"Private Suite with Separate Entrance,walk to beach",134768856,Shawn / Veronica,Colwood,Colwood,48.41844,-123.47549,Entire home/apt,95,2,81,2023-06-27,0.95,1,55,0,
19317068,Olympic View,9860532,Sarella,Juan de Fuca,Juan de Fuca,48.51507,-123.54577,Entire home/apt,,2,37,2021-09-29,0.44,1,86,0,
19361475,Cat and Pumpkin Executive Cottage: a dreamy escape,25355779,Olga And Lawrence,Salt Spring Island,Salt Spring Island,48.80571,-123.44699,Entire home/apt,,5,33,2021-09-18,0.39,1,0,0,
19379785,Private BDRM with private bathroom close to UVic,100603479,Kyle,Saanich,Saanich,48.46257,-123.32105,Private room,,1,110,2023-08-06,1.30,9,0,2,
19384646,Saanich _ Berries  Country Getaway hosted by gina,72170383,Gina,Central Saanich,Central Saanich,48.55583,-123.43344,Entire home/apt,170,2,75,2024-06-23,0.88,1,279,11,
19431164,East Sooke Escape,91885135,Sharon,Juan de Fuca,Juan de Fuca,48.37267,-123.70479,Entire home/apt,225,3,96,2024-06-28,1.15,1,292,8,
19440532,Warm and Welcoming Home,120432893,Fiona,Victoria,Fernwood,48.43377,-123.33598,Entire home/apt,,2,83,2024-05-20,0.97,1,0,2,35094
19457499,Country One Bedroom with Tennis Court,93698478,Laura,Saanich,Saanich,48.5267,-123.40914,Private room,228,2,81,2024-06-02,0.95,1,53,5,
19461660,Master bedroom with ensuite bathroom near UVic,100603479,Kyle,Saanich,Saanich,48.46365,-123.32106,Private room,,1,136,2023-08-16,1.61,9,0,6,
19506172,"Beautiful Harbourside Loft in Sidney, BC  .......",71834279,Michele,Sidney,Sidney,48.66874,-123.40342,Entire home/apt,,3,30,2020-02-28,0.35,1,1,0,
19507651,New Spacious Modern Suite,137000461,Paul,Saanich,Saanich,48.50378,-123.34578,Entire home/apt,113,2,240,2024-06-14,2.82,1,32,30,
19521875,Prime Heritage Studio in Iconic Janion Bldg,88712562,Alex,Victoria,Downtown,48.42963,-123.37051,Entire home/apt,,2,92,2022-05-29,1.08,1,0,0,
19522558,The Colquitz Cottage Suite,20822790,Jennifer,Saanich,Saanich,48.45676,-123.41003,Entire home/apt,,3,197,2024-03-21,2.73,1,28,10,
19529308,Single bed room in Gordon Head with Kitchen,105313062,Jagmohan,Saanich,Saanich,48.48017,-123.32363,Private room,,30,1,2018-08-01,0.01,3,0,0,
19556381,Marigold Family Haven,137412137,Calvin,Saanich,Saanich,48.46477,-123.40678,Entire home/apt,,3,13,2021-09-02,0.16,1,0,0,
19575805,"2 bedroom House Top Floor , Deck BBQ , Sleeps 4",11461702,Julian,Saanich,Saanich,48.47426,-123.3625,Entire home/apt,357,7,6,2018-08-06,0.07,1,358,0,
19592735,Everything's better with a view in a hot tub!,93500738,Robin,Colwood,Colwood,48.42065,-123.50702,Entire home/apt,,2,45,2023-10-09,0.53,2,0,3,
19625683,Captain Jack's Subsea Retreat   Families & Groups!,68306236,Jack,North Saanich,North Saanich,48.67256,-123.4706,Entire home/apt,314,2,164,2024-06-23,1.94,2,119,27,
19636669,Quiet private & welcoming,46986668,Danielle,Langford,Langford,48.44218,-123.524,Entire home/apt,119,1,160,2024-06-17,1.91,1,72,14,
19659668,Fernwood Hideaway,5400806,Leonard,Victoria,Fernwood,48.42889,-123.34387,Entire home/apt,198,30,164,2023-10-23,1.94,1,3,3,
19662780,Captain Jack's Subsea Retreat - Cottage/Studio,68306236,Jack,North Saanich,North Saanich,48.67197,-123.47042,Entire home/apt,132,2,125,2024-06-14,2.51,2,304,29,
19694193,Fairfield 2 BR Basement Suite. 1 block to ocean.,138733596,Amy,Victoria,Fairfield,48.41016,-123.35084,Entire home/apt,90,30,187,2023-12-15,2.21,1,172,3,
19702953,"Victoria Countryside Acreage, 15 min to downtown",110994762,Bela,Saanich,Saanich,48.47643,-123.43811,Entire home/apt,,5,37,2024-03-29,0.44,1,12,3,
19704048,2 bdrm spacious ground floor suite with parking,50694388,Violet,Saanich,Saanich,48.47190083713419,-123.4152478349483,Entire home/apt,95,30,44,2024-06-15,1.16,2,98,18,
19741129,Master BDRM with ensuite bathroom close to UVic,100603479,Kyle,Saanich,Saanich,48.46315,-123.32231,Private room,,1,145,2023-08-12,1.71,9,0,5,
19747354,Suite located near Victoria General Hospital,139286427,Lizzie,Saanich,Saanich,48.48011,-123.41705,Entire home/apt,101,3,32,2024-06-06,0.38,1,144,10,
19790110,77 Sunset Suite,139744693,Elizabeth,View Royal,View Royal,48.45793,-123.4281,Entire home/apt,125,3,203,2024-06-23,2.40,1,155,32,
19812411,Gorgeous Old Town Condo with Patio and Parking!,12156375,Rosemary,Victoria,Downtown,48.42876,-123.36865,Entire home/apt,212,90,215,2024-04-21,2.56,3,179,20,36362
19827962,Raven’s Nest,47136818,Patti/Tim,Southern Gulf Islands,Southern Gulf Islands,48.84287,-123.30014,Entire home/apt,160,2,192,2024-06-23,2.41,1,290,23,
19831330,Relaxing getaway experience !!,140155122,Sandeep,Saanich,Saanich,48.46788,-123.35965,Entire home/apt,180,100,0,,,1,364,0,
19841615,Getaway at the Gorge,128732574,Chelsea,Saanich,Saanich,48.45819,-123.41137,Entire home/apt,271,2,93,2024-06-11,1.11,4,132,15,
19843959,Cloud 9 KING ocean-view Suite,140281307,Dal,Salt Spring Island,Salt Spring Island,48.85308,-123.55875,Entire home/apt,162,2,43,2023-10-08,0.51,2,25,10,
19845920,Sunrise Deluxe King ocean-view,140281307,Dal,Salt Spring Island,Salt Spring Island,48.85209,-123.55818,Entire home/apt,185,2,35,2024-06-20,0.41,2,315,12,
19884685,Tranquil Oak Bay Home near Willows Beach (GST inc),81103257,George,Oak Bay,Oak Bay,48.43423,-123.3162,Entire home/apt,,7,24,2021-08-29,0.28,3,0,0,
19913764,"Currents at Otter Bay, Pender Island Cottage",31155714,Carlene,Southern Gulf Islands,Southern Gulf Islands,48.80143,-123.30905,Entire home/apt,190,1,56,2024-06-21,0.67,1,43,7,
19926606,Old Town Loft,67381615,Artur,Victoria,Downtown,48.42751,-123.36866,Entire home/apt,248,1,438,2024-06-13,5.23,4,272,99,35245
19949851,One of a kind historic loft in center of downtown,632217,Shael,Victoria,Downtown,48.42722,-123.3646,Entire home/apt,436,90,193,2024-03-23,2.31,3,334,33,
19969409,2 Separate Bedroom @ Waterfront,111074550,Lipton,Saanich,Saanich,48.44975,-123.40791,Private room,288,30,19,2021-02-26,0.23,4,184,0,
19971367,Beautiful Private Condo Space - Monthly Rental,20534955,Dave,Victoria,Downtown,48.42626,-123.36247,Entire home/apt,127,30,101,2023-12-28,1.20,1,303,3,
20012647,"2bdm-condo-Worldmark Resort-Victoria, BC#",19139775,Lorie,Victoria,James Bay,48.42184,-123.37993,Entire home/apt,440,1,23,2023-07-19,0.27,7,325,1,
20052687,Guest Suite with Private Entrance,142470276,Iris,Langford,Langford,48.42197,-123.53443,Private room,89,3,4,2017-09-03,0.05,1,84,0,
20055199,Specialty Care Retreat - Loving Earth Living Sky,142497792,Etienne,Salt Spring Island,Salt Spring Island,48.82392,-123.47677,Entire home/apt,169,1,68,2021-09-12,0.81,1,90,0,
20075252,Metchosin Cottage,142708930,Avril,Metchosin,Metchosin,48.38070049699079,-123.54496786126532,Entire home/apt,109,3,64,2024-06-21,0.76,1,295,10,3892
20090164,Historic artist's loft in the heart of old town,600922,Chad,Victoria,Downtown,48.42644,-123.36756,Entire home/apt,128,2,329,2024-05-04,3.97,2,123,53,42129
20120564,2 Bedroom Sleeps up to 4!,121063433,Oliver,Langford,Langford,48.46371,-123.50556,Entire home/apt,,2,78,2024-06-14,0.95,1,0,11,
20120870,The Suite Spot,143024439,Paul,Langford,Langford,48.44182,-123.51741,Entire home/apt,146,1,33,2024-06-14,0.43,1,324,5,
20171685,"Pond view at ""My Chosen Retreat"" tranquil 700 sqft",143572381,Shaun,Metchosin,Metchosin,48.39643,-123.53654,Entire home/apt,99,1,54,2024-06-23,0.64,1,339,12,
20197645,3 BDRB Suite with 5 Beds & 2 bath/Spacious parking,143629918,Soojin,Saanich,Saanich,48.46427,-123.32214,Entire home/apt,,1,105,2023-08-04,1.25,4,1,1,
20207311,Tugwell Cottage,41730555,Sabrina,Juan de Fuca,Juan de Fuca,48.40194,-123.79188,Entire home/apt,514,3,180,2024-06-21,2.15,2,234,20,
20217682,"Private, 2 Bedroom Suite with Kitchen and Wi-Fi",144033586,Victoria & Christina,Langford,Langford,48.46438,-123.49684,Entire home/apt,172,2,151,2024-06-27,1.80,1,114,35,
20233718,A warm welcome awaits,43004461,Margaret,Salt Spring Island,Salt Spring Island,48.94308,-123.59195,Entire home/apt,116,1,284,2024-06-26,3.91,1,137,40,
20319532,Jordan River Cabin,34396664,Seewah & Tim,Juan de Fuca,Juan de Fuca,48.43522,-124.06873,Entire home/apt,377,1,429,2024-06-12,5.14,1,222,53,
20384988,Glamping by the Pond on Salt Spring Island,145184726,Aija,Salt Spring Island,Salt Spring Island,48.88114,-123.55582,Entire home/apt,225,2,100,2024-06-25,1.20,2,193,7,
20420941,"Bellissima Suite. Formerly named ""Sweet Suite.""",145667684,Sheryl,Sooke,Sooke,48.38337,-123.7346,Entire home/apt,235,2,43,2024-05-26,0.58,1,162,3,
20505799,Double Dutch Farm 5th WheelTrailer,146395955,Sue,Saanich,Saanich,48.553,-123.44924,Entire home/apt,125,2,141,2024-06-17,1.70,2,212,19,
20522802,Bjørn Holm*Escape the Ordinary~Breathe in the Wild,881468,Shelley And Jan,Juan de Fuca,Juan de Fuca,48.555119,-124.417175,Entire home/apt,355,1,109,2024-06-22,1.35,1,106,13,
20540673,Rustic West Coast Cabin,143143032,Kristen & Curtis,Juan de Fuca,Juan de Fuca,48.42624,-124.07289,Entire home/apt,,2,414,2024-06-13,4.99,1,216,45,
20589969,2 bd private suite near beach and UVic,424670,Kaja,Saanich,Saanich,48.4848,-123.30685,Entire home/apt,126,2,143,2024-06-11,1.72,1,12,6,
20619021,Fabulous Penthouse Loft in Heart of Victoria,31635801,Dan,Victoria,Downtown,48.42887,-123.36704,Entire home/apt,256,90,150,2024-06-14,1.81,2,229,25,
20650598,Cottage on the Bluff,15983828,Tiziana,Southern Gulf Islands,Southern Gulf Islands,48.80098,-123.31279,Entire home/apt,300,3,44,2023-09-15,0.53,1,47,4,
20663734,The Emerald Forest Suite,100125912,Sandra,Sooke,Sooke,48.42769,-123.71366,Entire home/apt,80,2,183,2021-09-03,2.21,2,4,0,
20665325,#34 Gladstone  2 bedroom garden suite.,3827344,Jose,Victoria,Fernwood,48.43,-123.34288,Entire home/apt,175,30,3,2021-04-08,0.04,7,63,0,
20688630,Cozy Beach Suite,148060614,Celina,Esquimalt,Esquimalt,48.42485,-123.41152,Entire home/apt,105,2,103,2024-05-12,1.25,1,10,5,
20699665,Tide Water View Bedroom + New Bathroom,111074550,Lipton,Saanich,Saanich,48.44975,-123.40791,Private room,159,1,64,2024-06-09,0.77,4,136,6,
20708582,Ravens Nest,114527861,Patti,Saanich,Saanich,48.44971,-123.34253,Entire home/apt,126,2,270,2024-06-13,3.27,1,174,53,
20711704,Mini Bedroom - New Barthroom,111074550,Lipton,Saanich,Saanich,48.44975,-123.40791,Private room,132,1,61,2024-06-02,0.74,4,127,4,
20733245,Deer Hill Studio Suite - Self Contained,148478295,Lily,Langford,Langford,48.45226,-123.48977,Entire home/apt,92,2,141,2024-06-24,1.70,1,105,26,
20741404,"Deep Cove Country Home (near Victoria, BC)",148543204,Country Vacation,North Saanich,North Saanich,48.68508,-123.44844,Entire home/apt,139,7,46,2024-05-31,0.55,1,19,7,
20760679,Cusheon Lake Resort 1-bedroom Log Cabins,41497395,Glen,Salt Spring Island,Salt Spring Island,48.81351,-123.46705,Entire home/apt,202,2,151,2024-05-26,1.82,4,19,7,
20771989,Sunrise ocean view.,111954941,Barbara,Southern Gulf Islands,Southern Gulf Islands,48.83266,-123.25165,Private room,160,2,130,2023-08-28,1.67,2,339,11,
20774124,Spacious and Comfy !,132520501,Alistair & Christina,Saanich,Saanich,48.47805,-123.33463,Entire home/apt,327,1,193,2024-06-12,2.34,1,74,9,
